source	candidate	gene_or_target	compound	call	pass_count	failed_gates	reachable_modality	direct_or_foundation_or_response	cross_disease_state	ms_anchor	genetic_or_target_resolution	prior_not_blocked	safety_direction_clear	source_not_demoted	score	blocker_text	mechanism	modality	direction
wave126_l1000_reversal	BRD-A93424738	NR3C1	dexamethasone-acetate	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	recurrent_reversal;selective_vs_generic_ifn;not_toxic_or_steroid;not_generic_prior_bucket;mechanism_class_relevant;prior_triage_not_no_go;promotion_gate_open NO_GO_PRIOR generic/prior-art inflammatory target NR3C1 NO_GO 	Corticosteroid agonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K14791739	NR3C1	fluticasone	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	recurrent_reversal;selective_vs_generic_ifn;not_toxic_or_steroid;not_generic_prior_bucket;mechanism_class_relevant;prior_triage_not_no_go;promotion_gate_open NO_GO_PRIOR generic/prior-art inflammatory target NR3C1 NO_GO 	Glucocorticoid receptor agonist	small molecule L1000 reversal	reverse disease-state signature
wave126_l1000_reversal	BRD-K38775274	NR3C1	dexamethasone	NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	recurrent_reversal;selective_vs_generic_ifn;not_toxic_or_steroid;not_generic_prior_bucket;mechanism_class_relevant;prior_triage_not_no_go;promotion_gate_open NO_GO_PRIOR generic/prior-art inflammatory target NR3C1 NO_GO 	Glucocorticoid receptor agonist	small molecule L1000 reversal	reverse disease-state signature
wave81_perturbation_first	CASP3	CASP3		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave81_perturbation_first	CD300A	CD300A		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave81_perturbation_first	CD300LF	CD300LF		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	CTSD_LYSOSOMAL_SPHINGOLIPID	CTSD		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	foundation_model_support; cross_disease_genetic_breadth; ms_genetic_anchor; local_recurrence; strict_ms_white_matter; real_perturbation_or_efferocytosis; directionality_safe_and_selective; prior_art_not_blocking NO_GO_LYSOSOMAL_MODEL_REOPENER cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	CTSD lysosomal or sphingolipid modulation	enzyme, small molecule, or gene therapy depending on target	restore lysosomal lipid handling without host-defense or storage-disease risk
wave83_modality_class	CTSS_LYSOSOMAL_SPHINGOLIPID	CTSS		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	foundation_model_support; cross_disease_genetic_breadth; ms_genetic_anchor; local_recurrence; strict_ms_white_matter; real_perturbation_or_efferocytosis; directionality_safe_and_selective; prior_art_not_blocking NO_GO_LYSOSOMAL_MODEL_REOPENER cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	CTSS lysosomal or sphingolipid modulation	enzyme, small molecule, or gene therapy depending on target	restore lysosomal lipid handling without host-defense or storage-disease risk
wave81_perturbation_first	ETS2	ETS2		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear	False	False	False	False	False	False	False	True	2.0	nan nan candidate lacks direct perturbation or model support nan nan nan False  |  | weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  |  |  |  |  |     candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION			
wave81_perturbation_first	GAS6	GAS6		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	GBA1_LYSOSOMAL_SPHINGOLIPID	GBA1		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	foundation_model_support; cross_disease_genetic_breadth; ms_genetic_anchor; local_recurrence; strict_ms_white_matter; module_specific_residual; real_perturbation_or_efferocytosis; directionality_safe_and_selective; prior_art_not_blocking NO_GO_LYSOSOMAL_MODEL_REOPENER cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	GBA1 lysosomal or sphingolipid modulation	enzyme, small molecule, or gene therapy depending on target	restore lysosomal lipid handling without host-defense or storage-disease risk
wave81_perturbation_first	IFNGR2	IFNGR2		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	IFN receptor broad suppression NO_REOPEN_INSUFFICIENT_CONVERGENCE IFN receptor broad suppression nan nan nan True  |  | no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support |  | no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support |  | insufficient_independent_convergence_after_guardrails |  |  |  |     NO_REOPEN_INSUFFICIENT_CONVERGENCE IFN receptor broad suppression NO_GO_WAVE62_TARGET_RESOLUTION		candidate modality channel	
wave81_perturbation_first	IRF7	IRF7		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear	False	False	False	False	False	False	False	True	2.0	nan nan candidate lacks direct perturbation or model support nan nan nan False  |  | weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  |  |  |  |  |     candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION			
wave81_perturbation_first	KLF4	KLF4		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	NAAA_lipid_amide_preservation	NAAA		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	biochemical feature support is absent or underpowered NO_GO_WAVE72 cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	NAAA_lipid_amide_preservation	small molecule or receptor/enzyme modulation	NAAA_lipid_amide_preservation
wave81_perturbation_first	NFKBIA	NFKBIA		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear	False	False	False	False	False	False	False	True	2.0	nan nan candidate lacks direct perturbation or model support nan nan nan True  |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  | weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support |  |  | NO_GO_GENERIC_NFKB_FEEDBACK_AXIS |  |  |  nan NO_GO_GENERIC_NFKB_FEEDBACK_AXIS NO_GO_RESPONSE_SIGNAL_NOT_SHARED_ACROSS_DISEASES candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION			
wave81_perturbation_first	PROS1	PROS1		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	PSAP_LYSOSOMAL_SPHINGOLIPID	PSAP		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	foundation_model_support; cross_disease_genetic_breadth; ms_genetic_anchor; local_recurrence; strict_ms_white_matter; module_specific_residual; real_perturbation_or_efferocytosis; directionality_safe_and_selective; prior_art_not_blocking NO_GO_LYSOSOMAL_MODEL_REOPENER cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	PSAP lysosomal or sphingolipid modulation	enzyme, small molecule, or gene therapy depending on target	restore lysosomal lipid handling without host-defense or storage-disease risk
wave81_perturbation_first	SH2D1B	SH2D1B		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support 			
wave83_modality_class	SMPD1_LYSOSOMAL_SPHINGOLIPID	SMPD1		NO_MODALITY_FIRST_CANDIDATE	1	direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	True	False	False	False	False	False	False	False	2.0	foundation_model_support; cross_disease_genetic_breadth; ms_genetic_anchor; local_recurrence; strict_ms_white_matter; module_specific_residual; real_perturbation_or_efferocytosis; directionality_safe_and_selective; prior_art_not_blocking NO_GO_LYSOSOMAL_MODEL_REOPENER cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;no_perturbation_model_response_or_biochemistry;fewer_than_two_support_channels 	SMPD1 lysosomal or sphingolipid modulation	enzyme, small molecule, or gene therapy depending on target	restore lysosomal lipid handling without host-defense or storage-disease risk
wave81_perturbation_first	TYRO3	TYRO3		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	2.0	nan NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support nan nan nan False  |  |  |  |  |  |  |  |  |  |     NO_REOPEN_INSUFFICIENT_CONVERGENCE candidate lacks direct perturbation or model support NO_GO_WAVE62_TARGET_RESOLUTION			
wave83_modality_class	HEXA_RESIDUAL_ROUTE	HEXA		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	False	False	False	False	False	False	1.9	no_reachable_modality;no_genetic_target_resolution;no_ms_anchor;insufficient_cross_disease_breadth;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	lysosomal enzyme biology is nonspecific; no MS anchor, no genetics, and no autoimmune intervention direction in local outputs	enzyme replacement/gene therapy conceptually exists for lysosomal disease, not supported here for autoimmune modulation	likely restoration if anything, but Wave81 has no MS anchor or cross-disease target-resolution support
wave83_modality_class	HEXB_RESIDUAL_ROUTE	HEXB		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_not_demoted	False	True	False	False	False	False	False	False	1.5	no_reachable_modality;no_genetic_target_resolution;no_ms_anchor;insufficient_cross_disease_breadth;no_fdr_response_support NO_GO_NO_CREDIBLE_INTERVENTION_ROUTE reachable_modality;cross_disease_cellstate;ms_anchor;genetic_or_target_resolution;prior_not_blocked;safety_direction_clear;source_audit_not_promotional;fewer_than_two_support_channels 	lysosomal enzyme biology is nonspecific; no MS anchor, no genetics, and no autoimmune intervention direction in local outputs	enzyme replacement/gene therapy conceptually exists for lysosomal disease, not supported here for autoimmune modulation	likely restoration if anything, but Wave81 has no MS anchor or cross-disease target-resolution support
wave81_perturbation_first	CIITA	CIITA		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	1.0	direct_antigen_presentation_host_defense NO_REOPEN_INSUFFICIENT_CONVERGENCE direct_antigen_presentation_host_defense direct_antigen_presentation_host_defense nan nan True direct_antigen_presentation_host_defense |  | weak_reachability;no_strong_ms_anchor;manual_or_prior_blocker |  | weak_reachability;no_strong_ms_anchor;manual_or_prior_blocker |  | insufficient_independent_convergence_after_guardrails | UNSPECIFIED_ROUTE_NOT_AUDITED | direct_antigen_presentation_host_defense |  |   UNSPECIFIED_ROUTE_NOT_AUDITED NO_GO_RESPONSE_SIGNAL_NOT_SHARED_ACROSS_DISEASES NO_REOPEN_INSUFFICIENT_CONVERGENCE			
wave81_perturbation_first	BTK	BTK		NO_MODALITY_FIRST_CANDIDATE	1	reachable_modality;direct_or_foundation_or_response;cross_disease_state;ms_anchor;genetic_or_target_resolution;prior_not_blocked;source_not_demoted	False	False	False	False	False	False	True	False	0.0	prior global survivor audit marked a blocked branch NO_REOPEN_BLOCKED_BRANCH prior global survivor audit marked a blocked branch 			
